5.6855942916874564,15.327996507349962,0
45.7722167916701,61.251791152060186,0
97.69388240303819,21.55197017907421,0
76.94043898777932,11.13995958964481,0
8.988574960606133,36.30365584643591,0
90.34046616647102,23.93708639449146,0
75.94173113736584,22.451530070958825,0
33.77467770290059,30.47615771821386,0
37.61832496003477,19.012149934805322,0
58.39710563079482,96.13080990628762,1
6.133215703421479,14.384431195404513,0
73.10685134778313,28.91061890539911,0
93.82138016797632,68.03210902895812,1
24.81766292823574,7.280866512407758,0
59.71796980301496,26.158970617794154,0
93.4536076402597,70.63644057386745,1
37.54750378136962,77.49337046670252,0
79.1393015385341,50.04612625854694,0
62.941379319630386,82.24410734068775,1
65.19468061751674,91.06183005568951,1
8.624045681018533,59.51281357207223,0
85.24720896289395,48.9635044430761,0
13.953988767764303,75.96234262915802,0
88.18181942144255,78.40391355202671,1
44.42994748418359,40.767014111888,0
93.00587032230011,68.9721480931311,1
34.94887718313097,37.90867531369866,0
1.199472703579063,77.09000337517789,0
48.287749442510986,64.08671240083832,0
46.50076473619683,29.784185438727096,0
12.002738616494558,71.18015927472399,0
90.4352939277983,43.225898835408586,0
96.21926344694997,62.60321780750521,1
33.05536293082278,22.378857901635605,0
47.615553703298254,9.571461453116402,0
45.26452896746467,39.213219045593384,0
50.25703613387513,58.282401799025784,0
70.68446275427075,90.54532130344516,1
4.620712040190078,15.57619414352912,0
68.19456809846378,40.49677637509822,0
49.52353626504106,79.76215534577274,1
2.281674360278918,27.940020001961596,0
69.60959779601285,93.37678890474525,1
17.015221115514866,5.566293638799225,0
66.33825946341369,31.893489038499823,0
87.32206408938214,13.122974116657836,0
79.28279075849728,2.025261121890054,0
39.47486389569808,1.5401459639719062,0
95.27372025746239,80.79302434342964,1
52.45464731260982,95.71600869292861,1
77.39456572203727,37.903923946425536,0
42.91427447462731,14.909553121252605,0
63.668105604835034,29.110324784158724,0
56.01455279164629,5.397585398354298,0
56.15782418951407,74.56902813263547,1
12.323086000138817,63.51293102030288,0
30.0179850606209,71.08919667716,0
59.09229272240621,89.86429663431723,1
68.31554584888126,63.82673507463685,0
43.28402388276859,67.1250924297927,0
3.4636976928413166,17.875218190968354,0
33.099765612183006,61.78390843747008,0
53.37554262811045,15.45295624188977,0
5.1351019303635725,70.11073632734528,0
9.106989033948842,15.63025111401507,0
7.159039672051382,45.08186549873391,0
61.99689753655018,47.89901795328622,0
42.68066280422037,42.529532412283274,0
77.93548124428575,18.153752448133055,0
54.00167198518835,37.96332873066112,0
14.949907756557156,72.92176023320984,0
2.5145641320033496,54.72363546935861,0
41.37423899330662,74.46467236113422,0
81.6334815829954,34.44928954390433,0
75.50799572397732,40.77941765583216,0
16.22021574944098,44.52305983145797,0
2.888186773501289,1.742900302892203,0
45.99443892774714,32.668686583860485,0
47.4127678027311,66.76048665556415,0
94.66389132587419,50.67662443634743,1
94.5049505172688,50.137248194557756,1
96.6030570405293,51.618815600727764,1
83.05373500009935,43.453896008618486,0
82.04046070879293,72.7977485405286,1
80.10082901909256,46.4933190591699,0
89.58607042842947,93.20702690104102,1
36.07894733381628,17.413388417107967,0
94.12010726862945,80.57056415378214,1
93.33756819034208,95.77981298834342,1
7.266463265983014,12.395441371536275,0
88.34893509030205,8.938340212961327,0
46.54479479500204,59.35632673714939,0
64.33065653734141,39.37234698082746,0
73.86303214141935,62.873037360395436,1
56.77508052446648,49.475915052813725,0
82.05994537126365,91.59819835994092,1
80.9456748688817,34.37485770135,0
64.64314032146227,26.365616385742562,0
2.4091724576262408,42.04723529094589,0
61.6890474944411,62.84696051577172,0
